ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
E78962706770515E,electric_bike,2024-01-01 01:12:33.239,2024-01-01 01:21:59.674,Madison St & Woodward Ave,4954.07,Bushwick Ave & Linden St,4600.09,40.70408,-73.90002,40.69146,-73.91609,casual
546E38F84FCE2814,electric_bike,2024-01-01 01:09:00.032,2024-01-01 01:22:00.230,E 66 St & Madison Ave,6969.08,W 76 St & Columbus Ave,7281.09,40.76801,-73.95956,40.78018,-73.96774,member
62D7BD2FAE28DE9E,electric_bike,2024-01-01 00:53:06.415,2024-01-01 01:22:01.527,W 47 St & 10 Ave,6824.07,W 51 St & Rockefeller Plaza,6700.14,40.7627,-73.98228,40.75974,-73.96851,member
552F208A7254E23C,classic_bike,2024-01-01 01:16:28.795,2024-01-01 01:22:01.953,Peck Slip & South St,5096.12,Spruce St & Nassau St,5137.10,40.70752,-73.98975,40.71146,-73.99386,member
328CAFA4DA220839,electric_bike,2024-01-01 01:15:23.233,2024-01-01 01:22:02.280,Monroe St & Tompkins Ave,4434.06,Fulton St & Waverly Ave,4345.11,40.6862,-73.93758,40.68324,-73.95729,member
F05734F5DEA12016,electric_bike,2024-01-01 00:52:43.506,2024-01-01 01:22:02.321,E 20 St & Park Ave,6055.08,1 St & 6 Ave,3946.07,40.73827,-73.9772,40.67278,-73.97009,member
B9D10FAE59AC72E4,classic_bike,2024-01-01 00:51:37.329,2024-01-01 01:22:04.395,Rogers Ave & Sterling St,3696.05,Clinton Ave & Myrtle Ave,4651.02,40.66306,-73.94608,40.69326,-73.95998,casual
B93EADB4562820D6,electric_bike,2024-01-01 01:10:48.842,2024-01-01 01:22:10.524,E 25 St & 1 Ave,6004.07,E 4 St & Ave B,5515.08,40.73817,-73.96783,40.72335,-73.97271,member
1CB2F1C96DD3D1D7,electric_bike,2024-01-01 01:09:02.140,2024-01-01 01:22:11.520,Decatur St & Saratoga Ave,4366.10,Kosciuszko St & Tompkins Ave,4553.04,40.68332,-73.91207,40.69128,-73.9381,member
BC423FCC9E10702E,classic_bike,2024-01-01 01:13:42.670,2024-01-01 01:22:14.218,Hancock St & Malcolm X Blvd,4342.04,Monroe St & Tompkins Ave,4434.06,40.68487,-73.92335,40.6862,-73.93758,casual
9137CE09B567CACE,electric_bike,2024-01-01 00:58:10.302,2024-01-01 01:22:18.388,Kingsland Ave & Nassau Ave,5613.04,Dean St & Hoyt St,4446.05,40.72577,-73.93484,40.68644,-73.97727,member
48F0378415397485,electric_bike,2024-01-01 01:15:24.656,2024-01-01 01:22:18.414,Cedar St & Myrtle Ave,4751.01,Willoughby Ave & Tompkins Ave,4665.02,40.69784,-73.92052,40.69425,-73.93904,member
685D3853BC5EEF7D,electric_bike,2024-01-01 01:15:54.024,2024-01-01 01:22:18.711,Carroll St & 5 Ave,4060.09,Schermerhorn St & Hoyt St,4479.10,40.67516,-73.97162,40.68863,-73.97505,member
50BBF0CCA9E21709,electric_bike,2024-01-01 01:05:42.736,2024-01-01 01:22:20.911,W 4 St & 7 Ave S,5880.02,8 Ave & W 49 St,6747.07,40.73401,-73.99147,40.76171,-73.97631,member
6D61B5E5EFFB005C,electric_bike,2024-01-01 01:03:46.061,2024-01-01 01:22:20.928,Wilson Ave & Troutman St,4864.09,Washington Ave & Empire Blvd,3704.01,40.70166,-73.92171,40.66314,-73.95227,casual
C98B882DFA3011A9,electric_bike,2024-01-01 01:20:03.139,2024-01-01 01:22:22.046,Spruce St & Nassau St,5137.10,St James Pl & Pearl St,5167.06,40.71146,-73.99386,40.71117,-73.98891,member
E094E17CA0A3F346,electric_bike,2024-01-01 01:07:02.184,2024-01-01 01:22:25.368,Leonard St & Maujer St,5148.03,39 St & 47 Ave,6143.05,40.71037,-73.93977,40.74216,-73.92088,casual
93C939DA06F90B50,electric_bike,2024-01-01 01:15:49.208,2024-01-01 01:22:27.173,Cedar St & Myrtle Ave,4751.01,Willoughby Ave & Tompkins Ave,4665.02,40.69784,-73.92052,40.69425,-73.93904,casual
930FF580D500BC27,electric_bike,2024-01-01 01:11:21.261,2024-01-01 01:22:27.544,W 50 St & 10 Ave,6890.06,6 Ave & W 34 St,6364.10,40.76473,-73.9813,40.74964,-73.9777,member
8E79117947D6399F,electric_bike,2024-01-01 01:14:27.816,2024-01-01 01:22:32.563,Carroll St & Smith St,4225.14,Carroll St & 5 Ave,4060.09,40.68061,-73.9839,40.67516,-73.97162,member
3D59322886BDE68C,electric_bike,2024-01-01 01:14:10.785,2024-01-01 01:22:35.504,Bleecker St & Crosby St,5679.08,Great Jones St,5636.11,40.72615,-73.98422,40.72743,-73.98301,member
B3FF1F3A3FFA6CCB,electric_bike,2024-01-01 00:56:32.304,2024-01-01 01:22:36.490,Commerce St & Van Brunt St,4243.01,Allen St & Hester St,5342.1,40.68121,-73.99671,40.71606,-73.98126,member
BBBEE87B87F7FB0D,electric_bike,2024-01-01 01:06:59.370,2024-01-01 01:22:37.038,E 45 St & 3 Ave,6464.08,E 12 St & Ave C,5616.08,40.75256,-73.96362,40.72724,-73.96732,casual
FDF6F6A2D6E473E3,electric_bike,2024-01-01 00:59:19.986,2024-01-01 01:22:40.463,Stockholm St & Wilson Ave,4824.03,Bedford Ave & Beverley Rd,3140.09,40.6993,-73.91756,40.64491,-73.947,casual
54E09BD4FD84F969,electric_bike,2024-01-01 01:08:21.782,2024-01-01 01:22:40.903,E 40 St & 5 Ave,6474.11,E 11 St & 3 Ave,5788.16,40.75206,-73.97176,40.73127,-73.9781,member
EE528B89F7FDD73B,electric_bike,2024-01-01 01:18:40.647,2024-01-01 01:22:42.840,Park Ave & E 124 St,7682.01,Adam Clayton Powell Blvd & W 123 St,7704.04,40.80455,-73.93295,40.80783,-73.94192,member
7CB35778E7699AA1,electric_bike,2024-01-01 00:56:02.287,2024-01-01 01:22:48.241,Knickerbocker Ave & Hancock St,4663.02,Union St & 4 Ave,4175.15,40.69385,-73.90525,40.67727,-73.97285,member
AE40B2221E3C185A,electric_bike,2024-01-01 01:14:11.881,2024-01-01 01:22:48.719,Suydam St & Broadway,4689.03,Greene Ave & Throop Ave,4510.04,40.69544,-73.92606,40.68949,-73.93515,member
F868A7B8D5FD4CEA,electric_bike,2024-01-01 00:58:35.730,2024-01-01 01:22:48.769,E 40 St & 5 Ave,6474.11,E 9 St & Ave C,5616.01,40.75206,-73.97176,40.72521,-73.96811,member
D4D2BA7805731B77,electric_bike,2024-01-01 00:41:14.088,2024-01-01 01:22:48.826,E 76 St & Park Ave,7128.08,E 39 St & Lexington Ave,6389.09,40.77376,-73.9538,40.7495,-73.96774,casual
7838A6288C6CED3A,classic_bike,2024-01-01 01:08:42.023,2024-01-01 01:22:49.927,Plaza St East & Flatbush Ave,4010.01,3 St & 7 Ave,3905.15,40.67313,-73.96017,40.67038,-73.96877,casual
DA5D3130416A3960,classic_bike,2024-01-01 00:40:50.545,2024-01-01 01:22:51.114,E 76 St & Park Ave,7128.08,E 39 St & Lexington Ave,6389.09,40.77376,-73.9538,40.7495,-73.96774,casual
592B1D3FCE268BE1,electric_bike,2024-01-01 01:20:02.408,2024-01-01 01:22:52.481,Sterling Pl & Franklin Ave,4033.16,Eastern Pkwy & Nostrand Ave,3911.05,40.67325,-73.94888,40.66967,-73.94277,member
38B544939309F58B,electric_bike,2024-01-01 01:00:03.270,2024-01-01 01:22:56.182,W 70 St & Amsterdam Ave,7207.08,Hamilton Pl & W 140 St,7959.18,40.77748,-73.97292,40.82275,-73.94374,member
AF40AE28DAF6548D,electric_bike,2024-01-01 01:13:05.830,2024-01-01 01:22:57.895,Orchard St & Grand St,5343.11,Cleveland Pl & Spring St,5492.05,40.71732,-73.98013,40.7221,-73.98621,member
61D71C94B43566E0,electric_bike,2024-01-01 01:12:34.045,2024-01-01 01:22:58.323,E 41 St & Madison Ave (SE corner),6432.1,Ave A & E 14 St,5779.11,40.75205,-73.96991,40.73031,-73.97069,casual
15E991D6D1F37729,electric_bike,2024-01-01 01:03:26.776,2024-01-01 01:23:00.013,E 59 St & Madison Ave,6801.01,E 39 St & Lexington Ave,6389.09,40.7635,-73.96201,40.7495,-73.96774,casual
7CFA41727DE360DF,classic_bike,2024-01-01 01:08:37.358,2024-01-01 01:23:00.970,W 4 St & 7 Ave S,5880.02,E 11 St & Ave B,5659.11,40.73401,-73.99147,40.72746,-73.96979,member
40252EBB3412D34A,electric_bike,2024-01-01 01:17:31.730,2024-01-01 01:23:01.167,E 20 St & Park Ave,6055.08,1 Ave & E 6 St,5626.15,40.73827,-73.9772,40.72633,-73.97595,member
54850C8DFA396E58,electric_bike,2024-01-01 01:08:03.136,2024-01-01 01:23:05.223,E 45 St & 3 Ave,6464.08,E 12 St & Ave C,5616.08,40.75256,-73.96362,40.72724,-73.96732,casual
98F45115320F3BC3,electric_bike,2024-01-01 01:08:10.642,2024-01-01 01:23:06.954,W 64 St & Thelonious Monk Circle,7123.04,E 72 St & York Ave,6889.12,40.77516,-73.97874,40.76664,-73.94572,member
FCA5C6D8219645D4,classic_bike,2024-01-01 01:09:31.491,2024-01-01 01:23:07.637,E 50 St & Park Ave,6659.10,6 Ave & W 33 St,6364.07,40.75733,-73.96491,40.74901,-73.9781,member
7461CE3B72675171,electric_bike,2024-01-01 01:10:02.161,2024-01-01 01:23:08.742,W 64 St & Thelonious Monk Circle,7123.04,Columbus Ave & W 95 St,7520.07,40.77516,-73.97874,40.79195,-73.95923,member
30D050B18C4B9D1B,classic_bike,2024-01-01 01:18:46.948,2024-01-01 01:23:10.540,Jay St & York St,4895.09,Nassau St & Navy St,4812.02,40.7014,-73.97647,40.6984,-73.97089,member
9CDCA0F15547BA51,electric_bike,2024-01-01 01:20:31.351,2024-01-01 01:23:11.620,Amsterdam Ave & W 73 St,7260.09,Amsterdam Ave & W 79 St,7311.02,40.77967,-73.97111,40.78294,-73.969,member
81CC3A2A2063CC6C,electric_bike,2024-01-01 01:20:09.473,2024-01-01 01:23:14.021,Amsterdam Ave & W 73 St,7260.09,Amsterdam Ave & W 79 St,7311.02,40.77967,-73.97111,40.78294,-73.969,casual
E0FAD0BC6FC19D52,classic_bike,2024-01-01 01:09:01.633,2024-01-01 01:23:18.707,W 4 St & 7 Ave S,5880.02,E 11 St & Ave B,5659.11,40.73401,-73.99147,40.72746,-73.96979,member
52B1C39B44AC5620,electric_bike,2024-01-01 00:56:45.646,2024-01-01 01:23:19.379,Commerce St & Van Brunt St,4243.01,Allen St & Hester St,5342.1,40.68121,-73.99671,40.71606,-73.98126,member
8C0F9376D97C92AA,classic_bike,2024-01-01 01:20:04.855,2024-01-01 01:23:19.491,Jay St & York St,4895.09,Nassau St & Navy St,4812.02,40.7014,-73.97647,40.6984,-73.97089,member
0B8D0CA12E44EBB1,electric_bike,2024-01-01 01:15:46.725,2024-01-01 01:23:19.530,Prospect Park SW & Greenwood Ave,3385.06,West Drive & Prospect Park West,3651.04,40.65256,-73.96338,40.66106,-73.96974,member
A6134250A087D4C8,classic_bike,2024-01-01 01:17:02.140,2024-01-01 01:23:22.239,48 St & Broadway,6629.06,31 Ave & 34 St,6819.15,40.75576,-73.908,40.76315,-73.91551,member
09C67A7A07F26F12,electric_bike,2024-01-01 01:16:36.537,2024-01-01 01:23:31.306,Hope St & Union Ave,5187.03,S 4 St & Roebling St,5195.06,40.71167,-73.9438,40.71071,-73.95149,member
F4B19A5EA3F2479E,electric_bike,2024-01-01 01:12:04.930,2024-01-01 01:23:32.432,E 25 St & 2 Ave,6046.02,Orchard St & Grand St,5343.11,40.73912,-73.97001,40.71732,-73.98013,member
9AEBF26036FBC475,classic_bike,2024-01-01 01:17:30.704,2024-01-01 01:23:34.529,Forsyth St & Grand St,5382.07,Catherine St & Monroe St,5128.04,40.7178,-73.98242,40.71117,-73.98582,member
51834E73164C8006,classic_bike,2024-01-01 01:15:12.162,2024-01-01 01:23:48.091,Fulton St & Irving Pl,4263.12,Marcus Garvey Blvd & Macon St,4278.03,40.68186,-73.95123,40.6826,-73.93143,member
16ABF7D88C7EEC9F,classic_bike,2023-12-31 23:51:28.726,2024-01-01 01:23:49.585,W 29 St & 9 Ave,6416.06,Broadway & E 14 St,5905.12,40.75007,-73.98727,40.73455,-73.98019,casual
3AACE7DCC8564D11,electric_bike,2024-01-01 01:14:26.312,2024-01-01 01:23:51.409,Broadway & W 58 St,6948.1,E 33 St & 5 Ave,6322.01,40.76695,-73.97182,40.74766,-73.97478,member
B7B3A7C753D8F3C2,classic_bike,2024-01-01 01:10:55.335,2024-01-01 01:23:52.351,W 22 St & 8 Ave,6224.03,E 9 St & 5 Ave,5872.1,40.74475,-73.98797,40.73276,-73.98488,member
F3E87852A91B50CD,classic_bike,2024-01-01 01:17:30.295,2024-01-01 01:23:53.294,Lafayette St & Jersey St,5561.06,Rivington St & Ridge St,5406.02,40.72456,-73.98473,40.7185,-73.9733,member
5108124D2F804383,electric_bike,2024-01-01 01:14:32.379,2024-01-01 01:23:55.358,W 16 St & The High Line,6233.05,E 13 St & 2 Ave,5820.08,40.74335,-73.99506,40.73154,-73.97515,casual
16C3A0178BEB3CF4,electric_bike,2024-01-01 01:10:16.819,2024-01-01 01:23:58.167,Humboldt St & Varet St,4956.02,Sterling Pl & Bedford Ave,3993.03,40.70317,-73.93383,40.6727,-73.94632,member
DBDCCC8DFD471944,classic_bike,2024-01-01 01:11:56.825,2024-01-01 01:23:59.688,Barrow St & Hudson St,5805.05,E 10 St & 2 Ave,5746.02,40.73172,-73.99499,40.72971,-73.97636,casual
E4DCC9893C0D6AEE,electric_bike,2024-01-01 01:17:09.833,2024-01-01 01:24:00.750,Gramercy Park N & Gramercy Park E,6013.12,E 11 St & Ave B,5659.11,40.73795,-73.97496,40.72746,-73.96979,member
6139E9D1D404BD4C,electric_bike,2024-01-01 00:58:20.398,2024-01-01 01:24:00.764,Bedford Ave & Nassau Ave,5550.05,West Drive & Prospect Park West,3651.04,40.72312,-73.94446,40.66106,-73.96974,member
2714A262992F8EBB,electric_bike,2024-01-01 01:17:02.192,2024-01-01 01:24:03.674,W 43 St & 6 Ave,6593.14,W 43 St & 6 Ave,6593.14,40.75527,-73.97318,40.75527,-73.97318,casual
F188BE2F664086E9,electric_bike,2024-01-01 00:55:45.059,2024-01-01 01:24:04.507,Knickerbocker Ave & Hancock St,4663.02,President St & 4 Ave,4101.17,40.69385,-73.90525,40.67676,-73.97327,member
38ED0F402861CD73,electric_bike,2024-01-01 01:11:49.890,2024-01-01 01:24:06.905,E 60 St & York Ave,6682.08,E 33 St & 5 Ave,6322.01,40.75911,-73.95103,40.74766,-73.97478,member
CCCB6079A6A67E72,electric_bike,2024-01-01 01:05:35.011,2024-01-01 01:24:09.017,Amsterdam Ave & W 66 St,7149.05,10 Ave & W 28 St,6459.04,40.77467,-73.9746,40.75066,-73.99039,casual
592CADE912B43DF2,electric_bike,2024-01-01 01:13:18.886,2024-01-01 01:24:10.312,Amsterdam Ave & W 172 St,8242.04,St Nicholas Ave & Manhattan Ave,7723.01,40.84217,-73.92873,40.80972,-73.94541,member
7ECF9E78C0FC5B45,electric_bike,2024-01-01 01:05:12.380,2024-01-01 01:24:11.075,Central Park West & W 72 St,7141.07,W 16 St & The High Line,6233.05,40.77579,-73.96674,40.74335,-73.99506,member
FCD63B362FD72353,electric_bike,2024-01-01 01:15:49.301,2024-01-01 01:24:12.405,Adam Clayton Powell Blvd & W 123 St,7704.04,W 146 St & Broadway,8018.09,40.80783,-73.94192,40.82697,-73.94225,member
68DC0B094C85E016,electric_bike,2024-01-01 01:18:28.488,2024-01-01 01:24:13.229,FDR Drive & E 35 St,6230.04,FDR Drive & E 35 St,6230.04,40.74422,-73.96212,40.74422,-73.96212,casual
2509DD3AC588D44A,electric_bike,2024-01-01 01:08:21.042,2024-01-01 01:24:13.797,W 44 St & 5 Ave,6551.02,Queens Plaza North & Crescent St,6429.01,40.755,-73.97038,40.7511,-73.93393,member
D62D12F05D2D051B,electric_bike,2024-01-01 01:19:10.128,2024-01-01 01:24:14.740,Grand Army Plaza & Plaza St West,4010.15,Bergen St & Flatbush Ave,4281.08,40.67297,-73.96181,40.68094,-73.96625,member
973D1903CFB25AEA,electric_bike,2024-01-01 01:17:36.187,2024-01-01 01:24:17.498,Wadsworth Ave & W 175 St,8299.03,W 190 St & Broadway,8474.02,40.84605,-73.93107,40.85649,-73.92674,casual
E72013F48656B8C9,electric_bike,2024-01-01 01:11:31.302,2024-01-01 01:24:18.692,Underhill Ave & Pacific St,4231.04,E 8 St & Caton Ave,3272.01,40.68048,-73.95608,40.64806,-73.96325,member
387D8957C9763B02,classic_bike,2024-01-01 01:08:00.638,2024-01-01 01:24:18.826,W 45 St & 8 Ave,6676.02,Broadway & W 29 St,6289.06,40.75929,-73.9782,40.7462,-73.97816,casual
ED1E276512F381B3,classic_bike,2024-01-01 01:19:37.419,2024-01-01 01:24:20.124,36 Ave & 10 St,6737.03,21 St & 38 Ave,6656.05,40.76144,-73.93429,40.75763,-73.93243,member
BE0D3B37CEC26231,electric_bike,2024-01-01 01:10:47.013,2024-01-01 01:24:20.128,Howard St & Lafayette St,5422.04,N 5 St & Northside Piers,5458.02,40.7191,-73.9885,40.71988,-73.95532,member
4FC074C6F2B669A8,electric_bike,2024-01-01 01:22:29.153,2024-01-01 01:24:20.699,10 St & 5 Ave,3842.08,7 St & 5 Ave,3914.02,40.66863,-73.97672,40.67049,-73.97526,member
4A583494EEC1C337,classic_bike,2024-01-01 01:14:05.302,2024-01-01 01:24:22.744,8 Ave & W 49 St,6747.07,W 45 St & 8 Ave,6676.02,40.76171,-73.97631,40.75929,-73.9782,casual
8B153E102B851A7A,classic_bike,2024-01-01 01:16:52.689,2024-01-01 01:24:24.401,31 Ave & 34 St,6819.15,18 St & 27 Ave,7062.07,40.76315,-73.91551,40.77277,-73.92162,member
2DC3A81DF5221F1E,electric_bike,2024-01-01 01:15:28.465,2024-01-01 01:24:25.782,W 20 St & 10 Ave,6306.01,E 20 St & FDR Dr,5886.13,40.74569,-73.99351,40.73321,-73.96626,member
7D3A64C476EE5651,classic_bike,2024-01-01 01:04:35.436,2024-01-01 01:24:26.661,31 Ave & 84 St,6709.01,43 St & 23 Ave,7009.06,40.75947,-73.88173,40.76967,-73.90181,casual
6DFE0734F252EF5C,electric_bike,2024-01-01 01:05:31.240,2024-01-01 01:24:27.565,Amsterdam Ave & W 66 St,7149.05,10 Ave & W 28 St,6459.04,40.77467,-73.9746,40.75066,-73.99039,casual
8B837FF4326C8172,electric_bike,2024-01-01 01:15:06.154,2024-01-01 01:24:28.995,Wyckoff St & 3 Ave,4290.06,Prospect Park West & 8 St,3722.04,40.68275,-73.97264,40.66515,-73.9669,casual
86D97C032088A75C,electric_bike,2024-01-01 01:17:36.708,2024-01-01 01:24:30.054,E 65 St & 2 Ave,6860.12,E 88 St & 1 Ave,7235.13,40.76472,-73.9538,40.7783,-73.9414,casual
1D18E8F7BE7D5897,electric_bike,2024-01-01 01:08:14.487,2024-01-01 01:24:30.110,8 Ave & W 27 St,6297.07,8 Ave & W 27 St,6297.07,40.74797,-73.98564,40.74797,-73.98564,member
5FBAE30DCB6D5FAC,electric_bike,2024-01-01 01:03:51.729,2024-01-01 01:24:30.919,Monroe St & Classon Ave,4336.01,Allen St & Stanton St,5484.09,40.68457,-73.95065,40.72205,-73.97868,member
CB778CD4FCD9E7FC,electric_bike,2024-01-01 01:16:20.274,2024-01-01 01:24:36.674,Cumberland St & Lafayette Ave,4428.02,Lewis Ave & Kosciuszko St,4617.01,40.68753,-73.96345,40.69237,-73.93052,member
52622F0376FFEB3E,electric_bike,2024-01-01 01:22:28.060,2024-01-01 01:24:37.557,Margaret Corbin Plz & Ft Washington Ave,8532.03,Margaret Corbin Plz & Ft Washington Ave,8532.03,40.85917,-73.92757,40.85917,-73.92757,casual
B83E3E8B47CD9F5B,classic_bike,2024-01-01 00:58:46.459,2024-01-01 01:24:39.630,Concord St & Bridge St,4781.03,N 6 St & Bedford Ave,5379.10,40.69767,-73.97466,40.71745,-73.95037,member
A486CFF96596783F,electric_bike,2024-01-01 01:21:35.914,2024-01-01 01:24:39.808,Ave A & E 14 St,5779.11,E 4 St & Ave B,5515.08,40.73031,-73.97069,40.72335,-73.97271,member
92B06CE511331B8D,electric_bike,2024-01-01 01:14:27.542,2024-01-01 01:24:40.344,E 33 St & 5 Ave,6322.01,W 37 St & 10 Ave,6611.02,40.74766,-73.97478,40.7566,-73.98681,member
BC34F0E8AD16A472,electric_bike,2024-01-01 01:21:26.638,2024-01-01 01:24:40.494,Bayard St & Leonard St,5442.05,Meserole Ave & Manhattan Ave,5666.04,40.71915,-73.94144,40.72709,-73.94527,member
9511E34374062028,classic_bike,2024-01-01 01:04:02.905,2024-01-01 01:24:41.852,31 Ave & 84 St,6709.01,43 St & 23 Ave,7009.06,40.75947,-73.88173,40.76967,-73.90181,member
6806369C6E26ACFD,electric_bike,2024-01-01 01:09:13.064,2024-01-01 01:24:46.831,Warren St & W Broadway,5288.09,Spring St & Hudson St,5653.12,40.71474,-73.99718,40.72584,-73.99583,casual
A9A897942E340C2A,electric_bike,2024-01-01 01:01:20.685,2024-01-01 01:24:46.906,Morris Ave & McClellan St,8107.10,Morris Ave & McClellan St,8107.10,40.83158,-73.91003,40.83158,-73.91003,member
3A795031C085157F,classic_bike,2024-01-01 01:18:08.072,2024-01-01 01:24:47.115,Lenox Ave & W 146 St,7910.10,5 Av & W 139 St,7851.04,40.82111,-73.92952,40.81548,-73.92941,casual
0889FA83AFEEC477,classic_bike,2024-01-01 01:17:04.938,2024-01-01 01:24:49.104,N 9 St & Wythe Ave,5489.06,Broadway & Kent Ave,5134.09,40.72054,-73.95082,40.71089,-73.95945,member
A46E7B46B5A95927,electric_bike,2024-01-01 01:22:39.230,2024-01-01 01:24:49.776,1 Ave & E 16 St,5779.08,E 20 St & 2 Ave,5971.08,40.73222,-73.97178,40.73588,-73.97215,member
6915C8BF11BCA1AC,electric_bike,2024-01-01 01:14:51.847,2024-01-01 01:24:51.549,E 33 St & 5 Ave,6322.01,W 37 St & 10 Ave,6611.02,40.74766,-73.97478,40.7566,-73.98681,casual
56E0FD76040DAB3A,electric_bike,2024-01-01 01:15:39.510,2024-01-01 01:24:55.996,Cambridge Pl & Gates Ave,4377.04,Washington Ave & Empire Blvd,3704.01,40.68488,-73.95456,40.66314,-73.95227,member
EB709CDB45690199,electric_bike,2024-01-01 01:13:36.223,2024-01-01 01:24:56.248,27 St & Hunter St,6310.06,31 Ave & 34 St,6819.15,40.7485,-73.93443,40.76315,-73.91551,member
A7E035F7A1678929,electric_bike,2024-01-01 01:16:02.014,2024-01-01 01:24:56.683,Grand St & Elizabeth St,5382.06,E 6 St & 2 Ave,5669.12,40.71882,-73.98502,40.72738,-73.97803,member
B186E99EE5C92EFE,electric_bike,2024-01-01 01:18:51.408,2024-01-01 01:24:57.522,N 12 St & Bedford Ave,5450.04,S 4 St & Roebling St,5195.06,40.7208,-73.94698,40.71071,-73.95149,member
FA8F9977DF3D35FB,electric_bike,2024-01-01 01:14:07.702,2024-01-01 01:24:58.604,Bedford Ave & S 9 St,5093.01,Bridge St & York St,4853.06,40.70853,-73.95553,40.70134,-73.97461,member
B2B63CCEA7A4A577,electric_bike,2024-01-01 00:58:16.056,2024-01-01 01:25:00.379,Commerce St & Van Brunt St,4243.01,Emerson Pl & Myrtle Ave,4683.02,40.68121,-73.99671,40.69363,-73.95381,member
136AAAF932500319,electric_bike,2024-01-01 01:18:28.073,2024-01-01 01:25:01.312,W 49 St & 8 Ave,6747.06,Riverside Dr & W 72 St,7288.04,40.76227,-73.97754,40.78058,-73.97545,member
2F45E794A6828E86,electric_bike,2024-01-01 01:07:00.010,2024-01-01 01:25:03.007,10 St & 7 Ave,3762.08,Clinton Ave & Myrtle Ave,4651.02,40.66621,-73.9721,40.69326,-73.95998,member
FD0D02D1F2CFC1B3,electric_bike,2024-01-01 01:15:29.203,2024-01-01 01:25:03.787,Cambridge Pl & Gates Ave,4377.04,Washington Ave & Empire Blvd,3704.01,40.68488,-73.95456,40.66314,-73.95227,member
AB0A832CC6B28FEA,electric_bike,2024-01-01 01:11:59.941,2024-01-01 01:25:05.018,W 50 St & 9 Ave,6854.05,W 100 St & Manhattan Ave,7538.14,40.7636,-73.97874,40.795,-73.95591,casual
4641F94197D2A400,electric_bike,2024-01-01 01:07:40.396,2024-01-01 01:25:05.886,Norman St & Wyckoff Ave,4654.01,Marcy Ave & Lafayette Ave,4476.03,40.69517,-73.89912,40.69008,-73.94057,casual
9484F365E26FB630,electric_bike,2024-01-01 01:16:37.946,2024-01-01 01:25:06.291,Central Park W & W 91 St,7453.01,W 87 St & West End Ave,7484.05,40.78867,-73.95804,40.78962,-73.968,member
7DEBB9E51A2E2DA6,electric_bike,2024-01-01 01:17:26.231,2024-01-01 01:25:07.759,W 13 St & 5 Ave,5947.04,E 5 St & Ave C,5545.04,40.73544,-73.98349,40.72299,-73.97021,member
9ABF1E8FBE38B4C8,electric_bike,2024-01-01 01:15:52.266,2024-01-01 01:25:09.047,Central Park W & W 91 St,7453.01,E 85 St & York Ave,7146.04,40.78867,-73.95804,40.77537,-73.94067,member
03E6DBF410C54091,classic_bike,2024-01-01 01:08:47.122,2024-01-01 01:25:10.723,Central Park West & W 72 St,7141.07,W 87 St & Amsterdam Ave,7458.03,40.77579,-73.96674,40.78839,-73.96535,member
E6BF452C9D7130B0,electric_bike,2024-01-01 01:18:51.383,2024-01-01 01:25:11.956,Devoe St & Lorimer St,5259.06,Division Ave & Hooper St,5045.05,40.71335,-73.94167,40.70684,-73.9466,casual
7ECA93D47302FF24,electric_bike,2024-01-01 01:21:59.906,2024-01-01 01:25:12.212,E 76 St & Park Ave,7128.08,E 78 St & 2 Ave,7057.07,40.77376,-73.9538,40.7728,-73.94784,member
FE97E2A200B82739,electric_bike,2024-01-01 00:33:14.432,2024-01-01 01:25:13.694,99 St & 58 Ave,5987.03,Fulton St & Williams Ave,4120.02,40.73761,-73.85886,40.67709,-73.89698,casual
53E92313C3EF7379,electric_bike,2024-01-01 01:17:04.857,2024-01-01 01:25:14.157,Devoe St & Lorimer St,5259.06,Division Ave & Hooper St,5045.05,40.71335,-73.94167,40.70684,-73.9466,member
D6DC4C6B79D6D7B9,electric_bike,2024-01-01 01:04:32.457,2024-01-01 01:25:16.175,W 89 St & Columbus Ave,7432.09,1 Ave & E 68 St,6822.09,40.78822,-73.96138,40.765,-73.95007,member
1A22CD1002033954,classic_bike,2024-01-01 01:24:18.283,2024-01-01 01:25:19.161,Clinton St & Cherry St,5190.09,Madison St & Clinton St,5190.07,40.71147,-73.97647,40.71269,-73.97743,member
4B288A5F89348C96,classic_bike,2024-01-01 01:11:31.189,2024-01-01 01:25:20.664,Van Brunt St & Van Dyke St,4095.10,Carroll St & Smith St,4225.14,40.67583,-74.00237,40.68061,-73.9839,casual
7415DF86E599ACF6,electric_bike,2024-01-01 01:21:39.435,2024-01-01 01:25:21.685,Lenox Ave & W 111 St,7602.05,3 Ave & E 112 St,7543.15,40.79879,-73.94463,40.79551,-73.93473,member
1B0CAD8717D332F0,electric_bike,2024-01-01 01:06:00.596,2024-01-01 01:25:23.481,Calyer St & Guernsey St,5709.03,Willoughby Ave & Myrtle Ave,4759.02,40.72756,-73.94717,40.69757,-73.9249,casual
F0CAE1672E2C44F1,electric_bike,2024-01-01 01:11:26.535,2024-01-01 01:25:26.013,W 45 St & 8 Ave,6676.02,E 58 St & 1 Ave (NW Corner),6723.10,40.75929,-73.9782,40.75912,-73.95421,member
